,id,amd,intel,radius,cos_sin_sqrt,ydl,pred,radius_pred
3240,5021,236,191,0.29,,False,False,0.18824882695825954
3241,947,74,163,0.21,,False,False,0.23589636970812622
3242,3078,153,364,0.79,1.0568288850022811,True,True,0.8699667373294889
3243,3138,155,182,0.1,-0.28193415191926313,False,False,0.16020169638131704
3244,5367,251,195,0.21,-0.26007954560514046,False,False,0.23162532275860018
3245,4939,233,526,0.4,0.2656288654154991,False,True,0.7704496813695855
3246,5593,260,173,0.38,,False,False,0.24097690503218766
3247,5164,242,556,0.39,,False,True,0.7398273106453582
3248,3229,159,230,0.28,0.36607984587866654,False,False,0.20949969278848574
3249,4019,191,94,0.39,0.7440800482831508,False,False,0.18829510448609482
3250,1452,93,549,0.39,,False,False,0.1458226002438731
3251,593,60,536,0.27,,False,False,0.21498649981116358
3252,2725,141,174,0.37,0.040444724123815036,False,False,0.15488477971962653
3254,560,58,427,0.11,1.3900681188222954,False,False,0.16914649911430601
3255,4847,229,236,0.18,,False,False,0.24170918665556368
3256,4137,198,350,0.2,,False,False,0.24008170407371784
3257,489,54,519,0.29,,False,False,0.1408041048630066
3258,243,44,451,0.39,0.007880081579676226,False,False,0.19994271451402323
3259,3172,156,413,0.32,,False,False,0.18394689180787568
3260,1339,88,196,0.29,0.021759586339385698,False,False,0.26683407182879004
3261,3960,189,529,0.65,0.4413989261859415,True,True,0.787913325011626
3263,405,50,388,0.28,,False,False,0.22466511611134832
3264,1442,92,77,0.13,,False,False,0.24164175290228262
3265,261,45,215,0.37,0.8713715546101662,False,False,0.15057966426780542
3266,3936,188,462,0.12,,False,False,0.1832240664765136
3267,3537,171,303,0.3,1.0425087651440736,False,True,0.8235903540986792
3268,5488,256,356,0.33,,False,False,0.1795382379350226
3270,3478,169,285,0.6,,True,True,0.7482431073112323
3271,1725,104,180,0.34,,False,False,0.2118549758371308
3272,1203,83,108,0.75,1.122582138523935,True,True,0.8103450590200614
3273,834,70,42,0.71,0.4732171401534575,True,True,0.7920124435324105
3274,1866,109,335,0.16,0.5220978960112453,False,False,0.22424892278589287
3275,2496,132,190,0.26,0.01834193073975375,False,False,0.2554085659867601
3276,3016,150,28,0.11,,False,False,0.1862590115343693
3277,4526,214,296,0.4,0.3868134655732371,False,False,0.2611062971535174
3278,2010,114,315,0.29,0.9458593462469946,False,False,0.20347511121805545
3279,3955,188,400,0.19,,False,False,0.1495367059878176
3281,5394,252,547,0.7,0.7776158843676088,True,True,0.7513991946851073
3282,1601,99,575,0.21,,False,False,0.16646083059362232
3283,2796,143,307,0.24,,False,False,0.16348660676684562
3284,4865,230,459,0.13,-0.3543274999554851,False,False,0.1574737541453891
3287,3875,184,475,0.1,0.39357794327204637,False,False,0.13052723542134942
3288,3725,178,570,0.17,0.7235718324043504,False,False,0.24041601235966267
3289,4025,192,51,0.4,-0.22086631858951292,False,False,0.15542239479179967
3290,2785,142,39,0.15,,False,False,0.24172701214423653
3291,1523,96,534,0.35,1.384410121962604,False,True,0.8016200080022926
3292,3621,175,161,0.11,,False,False,0.24921424138049056
3293,4481,212,433,0.37,,False,False,0.16497230601735552
3294,5339,250,519,0.89,,True,True,0.8448124949083455
3295,5580,259,487,0.24,,False,False,0.2508281168182919
3297,799,68,78,0.11,,False,False,0.23992932929500496
3298,1766,105,507,0.19,,False,False,0.2436286523553642
3299,5383,251,131,0.32,-0.16480389714998608,False,False,0.2699106277217862
3300,3025,151,241,0.26,,False,False,0.16531244946962576
3302,4358,206,123,0.11,,False,False,0.24611963054829156
3303,4755,225,362,0.23,,False,False,0.17326788894632816
3304,4871,230,212,0.27,,False,False,0.1382403178371769
3305,3704,177,82,0.62,1.18629479280756,True,True,0.8420048998421638
3306,5782,267,379,0.33,,False,False,0.2329712144977898
3307,363,49,309,0.29,,False,False,0.24825054609263345
3308,1271,85,67,0.2,,False,False,0.26079944394141924
3309,2003,114,379,0.63,0.4714943282474383,True,True,0.8612066503693572
3310,5414,253,536,0.1,0.7983410266068957,False,True,0.7862359954386533
3311,4259,203,353,0.13,1.0841785719945833,False,False,0.17750674363428134
3312,5644,261,18,0.13,-0.15801812369453527,False,False,0.2423933050257736
3313,5729,265,378,0.14,1.067890444743736,False,False,0.2387046963073418
3314,347,49,113,0.38,-0.19432691800126908,False,False,0.20208168238892538
3315,3350,163,503,0.4,-0.2717105556593064,False,False,0.21212575541394857
3316,4796,227,413,0.3,0.5594171265566243,False,False,0.23876567690842593
3317,3613,174,129,0.21,,False,False,0.2695028806289999
3318,5559,258,92,0.12,,False,False,0.1631258894885874
3320,3027,151,169,0.24,0.20221517211396622,False,False,0.25048668878404917
3321,4194,200,136,0.4,,False,False,0.17583427993744813
3322,5518,257,450,0.38,,False,False,0.15762581179525847
3323,1423,91,156,0.29,0.08055328445281511,False,False,0.2586339766317949
3324,656,63,22,0.25,,False,False,0.14854967600517902
3325,3083,153,54,0.3,,False,False,0.1985289252378426
3327,2102,117,70,0.7,,True,True,0.7333767266008786
3328,632,62,355,0.2,,False,False,0.17821797887498014
3329,4876,230,525,0.28,,False,True,0.840708997404395
3330,2493,132,401,0.83,0.0369794424806635,True,True,0.8475700372146096
3331,2665,138,17,0.22,,False,False,0.1361559553843989
3332,4352,206,140,0.39,,False,False,0.25777269220793386
3333,5986,280,388,0.21,,False,False,0.25035131487665335
3334,4417,209,420,0.12,1.2441656861350683,False,False,0.13267922965873633
3335,4772,226,455,0.16,,False,False,0.23320183151749302
3336,2334,126,492,0.2,,False,False,0.21600691772561365
3337,3548,171,79,0.86,0.27728976738681216,True,True,0.855118450110168
3338,4609,218,148,0.12,,False,False,0.232565387347216
3339,2500,132,566,0.23,0.05103211525421149,False,False,0.20786046970713362
3340,3619,174,152,0.34,,False,False,0.1314623410911773
3342,3964,189,181,0.27,0.44141386524877185,False,False,0.2473985841224557
3343,4038,192,250,0.16,,False,False,0.2294979132087805
3344,4862,230,453,0.3,-0.2777122565111802,False,False,0.23116746287980577
3345,115,36,363,0.32,,False,False,0.16035671282944594
3346,1821,107,65,0.62,,True,True,0.7376778118668125
3347,1494,95,322,0.28,0.5702302349598182,False,False,0.13257169361252544
3349,3874,184,108,0.17,1.1355681808375857,False,False,0.1612810865589061
3350,1232,83,86,0.11,0.7404449373082204,False,False,0.165547271336138
3351,2661,138,335,0.26,,False,False,0.13066571056109674
3352,2817,143,559,0.37,,False,False,0.22326099604761612
3353,4093,195,506,0.63,,True,True,0.749543008259737
3354,5498,256,123,0.29,,False,False,0.23507175915699496
3355,1153,81,157,0.27,-0.3815598187675316,False,False,0.20400626326876203
3356,3909,186,129,0.29,,False,False,0.22908769542991705
3357,4776,226,481,0.13,,False,False,0.16876515337650017
3358,5345,250,583,0.14,,False,False,0.1556311698581919
3359,57,29,168,0.29,,False,False,0.1983317797495651
3361,3883,185,408,0.18,0.38983957283288406,False,False,0.22043220652327394
3362,3061,152,380,0.82,,True,True,0.8360459260139176
3363,5140,241,332,0.39,0.9011074110563916,False,False,0.16679550938933058
3365,1735,104,395,0.87,-0.18900293674051732,True,True,0.7812297997092599
3366,5421,253,246,0.28,1.2472254254161577,False,False,0.15176361021084303
3367,2823,144,354,0.14,,False,False,0.13646193025804892
3368,2196,121,351,0.25,1.2839658637831342,False,False,0.2560934630213769
3370,5099,239,518,0.85,,True,True,0.7532696737824149
3373,4308,204,461,0.17,,False,False,0.22219699357904665
3374,5065,237,478,0.32,,False,False,0.15016786722584585
3375,4153,199,567,0.1,,False,False,0.22215834107161464
3377,4652,221,547,0.32,1.19546527833813,False,False,0.1774775151489556
3378,707,65,251,0.26,1.1011751365836968,False,False,0.13235231518981694
3379,3046,152,392,0.77,0.38241898546026454,True,True,0.7736260027428851
3380,5342,250,44,0.33,-0.16617097532745728,False,False,0.13052187279270086
3381,1093,79,404,0.19,,False,False,0.1656706167840659
3382,4590,217,148,0.38,,False,False,0.13561832086391382
3383,1376,89,111,0.78,0.5142647532644009,True,True,0.8080849121036313
3384,5922,274,119,0.32,-0.34418760104284424,False,False,0.21397309896108258
3385,72,32,397,0.19,0.5378557076678204,False,False,0.22981511289512138
3386,1922,111,481,0.3,,False,False,0.2221492814528293
3388,4319,205,569,0.29,,False,False,0.25226121482446484
3389,1764,105,418,0.24,,False,False,0.26720462165417014
3390,743,66,101,0.1,-0.024700476167150834,False,False,0.23727331684808406
3391,4099,195,469,0.21,,False,False,0.2480049558715237
3394,1190,82,447,0.13,0.30362998616750436,False,False,0.17921873370037975
3395,5426,253,20,0.26,1.1783122411311218,False,False,0.14425962776690981
3397,1125,80,379,0.16,,False,False,0.16470990422770193
3398,1241,84,73,0.33,,False,False,0.2609278580685679
3399,4063,193,332,0.35,,False,False,0.15343001320943622
3400,5461,254,494,0.34,,False,False,0.2557867795356464
3403,3351,163,414,0.2,-0.22896224558436365,False,False,0.2677738444561551
3404,998,76,563,0.32,,False,False,0.2018338843889217
3405,4475,212,371,0.27,,False,False,0.13166378602697223
3406,3824,182,291,0.31,,False,True,0.7857902447852456
3407,4008,191,71,0.17,0.3180874372405658,False,False,0.2482117784267437
3408,5646,261,74,0.17,,False,True,0.764773639980294
3410,5624,261,448,0.3,,False,False,0.15703440802116392
3411,1577,98,69,0.23,-0.37159768693167483,False,False,0.15638518608330004
3412,3906,186,409,0.12,-0.2870013296523741,False,False,0.2540492395918215
3413,3729,178,251,0.12,1.1853613262534959,False,False,0.22898875641533228
3415,5764,266,44,0.12,1.17292493638897,False,False,0.19762499111895657
3417,1343,88,492,0.37,,False,False,0.16511147885165223
3418,6008,283,66,0.24,,False,False,0.19665415827547697
3419,5231,246,389,0.32,1.0540148469946882,False,False,0.18566930331956305
3423,1100,79,41,0.67,,True,True,0.8195792787663857
3424,2637,137,453,0.28,,False,False,0.19961395296736
3425,4231,202,253,0.37,0.6770086479686268,False,False,0.15804079624821873
3426,649,63,385,0.37,0.019136059144172986,False,False,0.200655280315497
3427,1546,96,61,0.79,0.8377755084342148,True,True,0.7659900584341536
3428,3231,159,156,0.35,1.116081436826448,False,False,0.21603884876256735
3429,4504,213,451,0.33,,False,False,0.15689062183522873
3430,5541,258,361,0.34,,False,False,0.20821491958318297
3431,4589,217,421,0.26,-0.20034409253759802,False,False,0.13840330541911763
3432,4159,199,334,0.31,,False,False,0.22096226582344547
3433,2852,145,385,0.9,0.2618804571562229,True,True,0.831646772028851
3434,3503,169,562,0.13,,False,False,0.1911340988064969
3435,4326,205,320,0.31,-0.31063724352471256,False,False,0.2074762538639499
3436,4706,224,327,0.37,-0.3153611869593946,False,False,0.13377987985575895
3437,630,62,173,0.11,,False,False,0.21264539916090944
3438,672,64,204,0.17,,False,False,0.14319141616776732
3439,1249,84,517,0.2,0.5320954646232063,False,False,0.22313115738639133
3440,4103,196,252,0.14,1.2328059888664498,False,False,0.26724190129391223
3441,482,54,404,0.31,,False,False,0.1354938680229945
3442,1584,98,173,0.28,,False,False,0.24559976168275321
3443,4247,202,94,0.39,1.0746498144885526,False,False,0.260115589306867
3444,5563,258,190,0.39,0.2535165912996946,False,False,0.19567683561761448
3445,5802,267,166,0.4,,False,False,0.15803635328378757
3446,1462,93,131,0.68,,True,True,0.7898127009246249
3447,3040,151,423,0.16,,False,False,0.13849800605379087
3448,4041,192,380,0.17,,False,False,0.20700740701496861
3450,4826,228,53,0.36,0.22672817080274515,False,False,0.20918123561857382
3451,4626,219,73,0.81,,True,True,0.7693886947440511
3452,5997,281,379,0.26,,False,False,0.21371721231411342
3453,3273,161,341,0.25,,False,False,0.13223591231201812
3454,3238,159,58,0.33,0.9667013717147137,False,False,0.2623335319175839
3455,3131,154,83,0.61,-0.026820855425001566,True,True,0.819966225992006
3456,3683,177,317,0.76,,True,True,0.7454428409805036
3458,4745,225,174,0.38,,False,False,0.17653451365653478
3459,49,29,337,0.21,,False,False,0.14784122808592542
3460,5141,241,333,0.18,1.048716723799231,False,False,0.20619939058442702
3461,4230,202,261,0.16,,False,False,0.22924795401962256
3462,858,70,568,0.35,,False,False,0.14248972521749442
3463,3225,159,344,0.16,0.9085326694562379,False,False,0.24415712840066126
3464,1072,78,115,0.29,0.22295568512229463,False,False,0.1826273848191248
3465,719,65,517,0.36,0.6512119452910906,False,False,0.14662992886821646
3466,2199,121,210,0.28,0.3386230382973901,False,False,0.14134587828090242
3467,2631,137,541,0.25,,False,False,0.22796121318206133
3468,5872,270,215,0.17,-0.025955930858051257,False,False,0.17968655218333893
3469,1660,101,115,0.76,0.16059069823500657,True,True,0.822555012369559
3470,1656,101,446,0.35,0.5436343418101001,False,False,0.1926512858558992
3471,2425,129,434,0.2,-0.16215842444003808,False,False,0.22025976552435514
3472,4564,216,545,0.28,0.5523835734356912,False,False,0.18419866565690513
3473,5070,237,178,0.24,,False,False,0.23555106368288337
3474,5990,281,492,0.29,,False,False,0.25646713509437136
3475,4418,209,111,0.35,0.7003128444076704,False,False,0.26988628731794984
3476,3097,153,71,0.81,0.5687141754510872,True,True,0.8248387827226736
3477,3976,189,97,0.39,,False,False,0.17264641509278544
3478,5386,251,293,0.17,,False,False,0.15067828849100634
3479,5901,272,215,0.39,1.0457093575988847,False,False,0.20323441351907634
3480,5718,264,568,0.22,,False,False,0.2372490209789272
3481,3189,157,225,0.25,-0.042673239159597545,False,False,0.23544054629939357
3482,3989,190,430,0.21,0.27513999837252356,False,False,0.23949111272884774
3483,2934,147,405,0.27,,False,False,0.1687003025782941
3485,4271,203,130,0.29,0.7021680149558627,False,False,0.2238573433417897
3487,1385,89,135,0.65,,True,True,0.7945213410999703
3488,4768,226,454,0.37,,False,False,0.16687858184650572
3489,1399,90,479,0.12,0.8880509698920973,False,False,0.19638348181729748
3490,1195,82,346,0.86,0.3465882664144821,True,True,0.831012406846832
3491,1408,90,58,0.71,0.8998673947244357,True,True,0.7336808651408739
3492,1845,108,483,0.12,1.1795512695287718,False,False,0.23259501037951943
3493,1798,107,574,0.26,,False,False,0.26749836230920354
3495,1475,94,504,0.36,,False,False,0.1735442834834646
3496,35,28,350,0.33,,False,False,0.14786587676029825
3498,2359,127,493,0.15,,False,False,0.1881246346465654
3500,3179,156,474,0.23,,False,False,0.14246664102546258
3501,1286,86,521,0.16,,False,False,0.2279885495898946
3502,4668,222,545,0.39,0.7785111194841329,False,False,0.18576749480518004
3503,3416,166,80,0.88,0.2951263056626603,True,True,0.7673811656670557
3504,2137,118,513,0.71,,True,True,0.8132954732220151
3505,2636,137,417,0.19,,False,False,0.259460251518823
3506,4016,191,367,0.35,,False,False,0.2279104021225873
3509,4374,207,290,0.39,-0.1601594381678885,False,False,0.2515777929215103
3511,4438,210,515,0.62,0.5619155651228895,True,True,0.8544636760303111
3512,4792,227,497,0.32,0.8919150295965891,False,False,0.17959851279021644
3513,3635,175,117,0.34,,False,False,0.2413004475817647
3514,372,49,258,0.39,,False,False,0.2329410543726067
3515,4620,219,334,0.19,,False,False,0.1437525979416314
3516,140,38,134,0.1,,False,False,0.1375749594729489
3517,5610,261,378,0.23,-0.13152341229962303,False,False,0.19576921433249672
3518,714,65,432,0.16,0.7658030993347262,False,False,0.20255264172505127
3519,3188,157,267,0.19,,False,True,0.7567401046085943
3520,5688,263,585,0.16,-0.07071173447915442,False,False,0.17306246514366924
3521,4725,224,204,0.1,,False,False,0.14657398557372833
3522,406,50,567,0.1,,False,False,0.16141072640629783
3523,20,27,363,0.33,1.003924072998306,False,False,0.22483131633344655
3524,1004,76,178,0.37,0.16665969547039383,False,False,0.13187424468066714
3525,2411,129,560,0.15,-0.1375886016182666,False,False,0.16681323247100105
3527,2390,128,352,0.33,0.943161962655435,False,False,0.14030383496524645
3528,4834,229,559,0.1,0.37756248225192873,False,False,0.17248054552654835
3529,42,28,499,0.18,,False,False,0.1587933202392874
3530,2830,144,199,0.17,,False,False,0.14386353939275837
3531,3371,164,507,0.2,0.2889662826479325,False,False,0.19947215344291824
3532,3022,151,329,0.26,,False,False,0.17252860026224678
3533,3364,164,36,0.24,0.4065481260970797,False,False,0.1318975107578213
3534,11,25,379,0.24,,False,False,0.22225969319270594
3535,1177,82,70,0.27,0.30474246776585384,False,False,0.13967473651799714
3536,1947,112,374,0.15,,False,True,0.8261244014291531
3537,2501,132,301,0.39,0.04986496727375217,False,False,0.2257397735923817
3538,2863,145,156,0.36,0.45335039033969854,False,False,0.2084689648815171
3539,3865,184,85,0.62,,True,True,0.8608441156341453
3541,3848,183,96,0.14,0.515074634070172,False,False,0.21828371318906015
3542,2989,150,530,0.73,,True,True,0.7866532424092707
3543,961,75,295,0.35,-0.29138907400322367,False,True,0.8355806471782576
3544,2889,146,161,0.3,0.5316836966601555,False,False,0.21931716647802113
3545,3015,150,20,0.18,,False,False,0.2682865414964831
3546,3338,163,65,0.15,,False,False,0.13381812914057656
3547,4244,202,123,0.12,,False,False,0.1303691106436449
3548,735,66,177,0.25,-0.01786758834791517,False,False,0.19498525411461032
3549,1440,92,369,0.61,,True,True,0.7703474094607731
3550,2875,145,28,0.28,,False,False,0.20057335762162415
3551,3986,190,543,0.31,0.3428744057867535,False,False,0.21855631892758504
3552,916,73,192,0.25,,False,False,0.1534613661069718
3553,5018,236,50,0.38,-0.2861555675680957,False,False,0.1974255008720972
